,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,created_at,favourites_count,retweet_count,retweeted,dog_stage
400,814638523311648768,,,2016-12-30 01:05:33,http://twitter.com/download,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,golden retriever,0.650814,golden retriever,0.053281,golden retriever,0.035439599999999995,2016-12-30 01:05:33,130386,3079,False,
401,814530161257443328,,,2016-12-29 17:54:58,http://twitter.com/download,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,miniature poodle,0.626913,miniature poodle,0.26558200000000004,miniature poodle,0.0416142,2016-12-29 17:54:58,130386,2111,False,
402,814153002265309185,,,2016-12-28 16:56:16,http://twitter.com/download,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,golden retriever,0.490068,golden retriever,0.291956,golden retriever,0.07247469999999999,2016-12-28 16:56:16,130386,9907,False,
403,813910438903693312,,,2016-12-28 00:52:25,http://twitter.com/download,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,siberian husky,0.6993550000000001,siberian husky,0.256433,siberian husky,0.0131888,2016-12-28 00:52:25,130386,2147,False,doggo
404,813812741911748608,,,2016-12-27 18:24:12,http://twitter.com/download,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,french bulldog,0.709146,french bulldog,0.247621,french bulldog,0.0188551,2016-12-27 18:24:12,130386,15960,False,
405,813800681631023104,,,2016-12-27 17:36:16,http://twitter.com/download,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,malamute,0.501159,malamute,0.228792,malamute,0.200388,2016-12-27 17:36:16,130386,2015,False,
406,813217897535406080,,,2016-12-26 03:00:30,http://twitter.com/download,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,samoyed,0.905972,samoyed,0.048038300000000006,samoyed,0.0356671,2016-12-26 03:00:30,130386,8300,False,
407,813202720496779264,,,2016-12-26 02:00:11,http://twitter.com/download,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1.0,cocker spaniel,0.701852,cocker spaniel,0.120345,cocker spaniel,0.0363202,2016-12-26 02:00:11,130386,2053,False,doggo
408,813187593374461952,,,2016-12-26 01:00:05,http://twitter.com/download,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1.0,golden retriever,0.888181,golden retriever,0.0423119,golden retriever,0.00970173,2016-12-26 01:00:05,130386,4969,False,
411,813142292504645637,,,2016-12-25 22:00:04,http://twitter.com/download,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3.0,beagle,0.848735,beagle,0.0446025,beagle,0.0186108,2016-12-25 22:00:04,130386,2675,False,
413,813127251579564032,,,2016-12-25 21:00:18,http://twitter.com/download,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1.0,norwegian elkhound,0.432416,norwegian elkhound,0.374223,norwegian elkhound,0.032462599999999994,2016-12-25 21:00:18,130386,3583,False,doggo
415,813096984823349248,,,2016-12-25 19:00:02,http://twitter.com/download,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,great dane,0.128056,great dane,0.117003,great dane,0.08696430000000001,2016-12-25 19:00:02,130386,4127,False,doggo
416,813081950185472002,,,2016-12-25 18:00:17,http://twitter.com/download,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,doberman,0.909951,doberman,0.0426494,doberman,0.0230041,2016-12-25 18:00:17,130386,3154,False,
417,813066809284972545,,,2016-12-25 17:00:08,http://twitter.com/download,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,toy terrier,0.7764,toy terrier,0.115034,toy terrier,0.048873,2016-12-25 17:00:08,130386,2222,False,
418,813051746834595840,,,2016-12-25 16:00:16,http://twitter.com/download,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1.0,golden retriever,0.914804,golden retriever,0.08355,golden retriever,0.000453224,2016-12-25 16:00:16,130386,8334,False,
419,812781120811126785,,,2016-12-24 22:04:54,http://twitter.com/download,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,Swagger,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1.0,bull mastiff,0.989316,bull mastiff,0.00704296,bull mastiff,0.00173961,2016-12-24 22:04:54,130386,2170,False,
420,812709060537683968,,,2016-12-24 17:18:34,http://twitter.com/download,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,Brandi,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1.0,irish setter,0.326873,irish setter,0.18261,irish setter,0.156912,2016-12-24 17:18:34,130386,1641,False,
423,812372279581671427,,,2016-12-23 19:00:19,http://twitter.com/download,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,Moe,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2.0,golden retriever,0.7848729999999999,golden retriever,0.08778810000000001,golden retriever,0.0832747,2016-12-23 19:00:19,130386,4188,False,
425,811744202451197953,,,2016-12-22 01:24:33,http://twitter.com/download,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,Halo,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1.0,pekinese,0.386082,pekinese,0.202862,pekinese,0.170487,2016-12-22 01:24:33,130386,1839,False,
427,811627233043480576,,,2016-12-21 17:39:46,http://twitter.com/download,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,Augie,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1.0,beagle,0.39628,beagle,0.049561900000000006,beagle,0.046349199999999986,2016-12-21 17:39:46,130386,3583,False,
428,811386762094317568,,,2016-12-21 01:44:13,http://twitter.com/download,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,Craig,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,pembroke,0.804177,pembroke,0.18989,pembroke,0.00196475,2016-12-21 01:44:13,130386,7294,False,pupper
429,810984652412424192,,,2016-12-19 23:06:23,http://twitter.com/download,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",24,10,Sam,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1.0,golden retriever,0.8713420000000001,golden retriever,0.0367077,golden retriever,0.025823200000000004,2016-12-19 23:06:23,130386,1627,False,
430,810896069567610880,,,2016-12-19 17:14:23,http://twitter.com/download,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,10,Hunter,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1.0,flat coated retriever,0.8208040000000001,flat coated retriever,0.08231820000000001,flat coated retriever,0.0674605,2016-12-19 17:14:23,130386,2044,False,
431,810657578271330305,,,2016-12-19 01:26:42,http://twitter.com/download,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,Pavlov,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1.0,malamute,0.753521,malamute,0.166151,malamute,0.0698108,2016-12-19 01:26:42,130388,3009,False,
432,810284430598270976,,,2016-12-18 00:43:57,http://twitter.com/download,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,Phil,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1.0,malamute,0.620768,malamute,0.158395,malamute,0.028961700000000007,2016-12-18 00:43:57,130386,13079,False,
433,810254108431155201,,,2016-12-17 22:43:27,http://twitter.com/download,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1.0,staffordshire bullterrier,0.292556,staffordshire bullterrier,0.261233,staffordshire bullterrier,0.0623754,2016-12-17 22:43:27,130386,3831,False,
434,809920764300447744,,,2016-12-17 00:38:52,http://twitter.com/download,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1.0,norwich terrier,0.397163,norwich terrier,0.27454,norwich terrier,0.134667,2016-12-17 00:38:52,130386,4443,False,
435,809448704142938112,,,2016-12-15 17:23:04,http://twitter.com/download,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1.0,greater swiss mountain dog,0.375415,greater swiss mountain dog,0.13431700000000002,greater swiss mountain dog,0.0736971,2016-12-15 17:23:04,130386,1671,False,
436,809220051211603969,,,2016-12-15 02:14:29,http://twitter.com/download,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1.0,pomeranian,0.8195110000000001,pomeranian,0.141241,pomeranian,0.013455200000000002,2016-12-15 02:14:29,130386,6423,False,
437,809084759137812480,,,2016-12-14 17:16:53,http://twitter.com/download,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1.0,vizsla,0.911412,vizsla,0.017133900000000004,vizsla,0.011761,2016-12-14 17:16:53,130386,3990,False,
438,808838249661788160,,,2016-12-14 00:57:20,http://twitter.com/download,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1.0,rottweiler,0.36953,rottweiler,0.194867,rottweiler,0.160104,2016-12-14 00:57:20,130386,3464,False,
440,808501579447930884,,,2016-12-13 02:39:32,http://twitter.com/download,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12,10,Koda,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2.0,airedale,0.4542390000000001,airedale,0.219323,airedale,0.093193,2016-12-13 02:39:32,130386,2956,False,
442,808106460588765185,,,2016-12-12 00:29:28,http://twitter.com/download,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1.0,golden retriever,0.426183,golden retriever,0.257447,golden retriever,0.12648199999999998,2016-12-12 00:29:28,130386,2479,False,doggopupper
443,808001312164028416,,,2016-12-11 17:31:39,http://twitter.com/download,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1.0,labrador retriever,0.730959,labrador retriever,0.130726,labrador retriever,0.028852600000000006,2016-12-11 17:31:39,130386,4022,False,
444,807621403335917568,,,2016-12-10 16:22:02,http://twitter.com/download,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,Ollie,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3.0,golden retriever,0.873233,golden retriever,0.0336933,golden retriever,0.0204084,2016-12-10 16:22:02,130386,4197,False,pupper
445,807106840509214720,,,2016-12-09 06:17:20,http://twitter.com/download,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1.0,chihuahua,0.50537,chihuahua,0.120358,chihuahua,0.0770081,2016-12-09 06:17:20,130386,61882,False,
